,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
19,environmental_claims,0,0,0.36,0.355877616747182,0.0,100,"{""no"": 16, ""yes"": 84}","{""no"": 76, ""yes"": 24}"
20,ethos,0,0,0.61,0.5920075321686369,0.0,100,"{""hate speech"": 73, ""no hate speech"": 27}","{""hate speech"": 48, ""no hate speech"": 52}"
21,fever,0,0,0.28,0.14583333333333334,0.0,100,"{""not enough info"": 100}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
22,financial_phrasebank,0,0,0.44,0.41713554987212276,0.0,100,"{""negative"": 10, ""neutral"": 25, ""positive"": 65}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
23,hate_speech18,0,0,0.53,0.4350282485875706,0.0,100,"{""hate"": 53, ""no hate"": 47}","{""hate"": 6, ""no hate"": 94}"
24,health_fact,0,0,0.24,0.0967741935483871,0.0,100,"{""false"": 100}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
25,i2d2,0,0,0.53,0.4800309768779732,0.0,100,"{""false"": 30, ""true"": 70}","{""false"": 39, ""true"": 61}"
26,imdb,0,0,0.78,0.7756017951856384,0.0,100,"{""negative"": 33, ""positive"": 67}","{""negative"": 53, ""positive"": 47}"
27,insincere_questions,0,0,0.05,0.047619047619047616,0.0,100,"{""insincere question"": 100}","{""insincere question"": 5, ""valid question"": 95}"
28,is_humor,0,0,0.73,0.5324675324675324,0.0,100,"{""humorous"": 94, ""not humorous"": 6}","{""humorous"": 71, ""not humorous"": 29}"
29,jailbreak_classification,0,0,0.52,0.5192307692307692,0.0,100,"{""benign"": 44, ""jailbreak"": 56}","{""benign"": 52, ""jailbreak"": 48}"
30,lexical_rc_cogalexv,0,0,0.07,0.08163190585158549,0.0,100,"{""antonym"": 12, ""hypernym"": 70, ""synonym"": 15, ""unrelated"": 3}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
31,lexical_rc_root09,0,0,0.19,0.17463414634146343,0.0,100,"{""co-hyponym"": 15, ""hypernym"": 85}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
32,liar,0,0,0.16,0.05806749884419787,0.0,100,"{""false"": 80, ""half true"": 4, ""true"": 16}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
33,limit,0,0,0.73,0.455535390199637,0.0,100,"{""no"": 2, ""yes"": 98}","{""no"": 27, ""yes"": 73}"
34,logical_fallacy_detection,0,0,0.4,0.2987377279102384,0.0,100,"{""invalid"": 2, ""valid"": 98}","{""invalid"": 60, ""valid"": 40}"
35,metaphor_boolean,0,0,0.42,0.39583333333333337,0.0,100,"{""false"": 28, ""true"": 72}","{""false"": 52, ""true"": 48}"
36,mrpc,0,0,0.32,0.24242424242424243,0.0,100,"{""not equivalent"": 100}","{""equivalent"": 68, ""not equivalent"": 32}"
37,news_data,0,0,0.74,0.6333943833943834,0.0,100,"{""business"": 35, ""entertainment"": 2, ""health"": 8, ""politics"": 7, ""sports"": 45, ""tech"": 3}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
38,poem_sentiment,0,0,0.65,0.2658486707566462,0.0,100,"{""no impact"": 97, ""positive"": 3}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
39,pragmeval_emergent,0,0,0.52,0.2280701754385965,0.0,100,"{""for"": 100}","{""against"": 14, ""for"": 52, ""observing"": 34}"
40,pragmeval_sarcasm,0,0,0.62,0.40625,0.0,100,"{""not sarcasm"": 3, ""sarcasm"": 97}","{""not sarcasm"": 37, ""sarcasm"": 63}"
41,pragmeval_verifiability,0,0,0.63,0.3067666822941085,0.0,100,"{""non-experiential"": 17, ""unverifiable"": 83}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
42,prosocial_dialog,0,0,0.17,0.07456687456687457,0.0,100,"{""caution needed"": 2, ""possibly caution needed"": 2, ""probably caution needed"": 96}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
43,pun_detection,0,0,0.61,0.37888198757763975,0.0,100,"{""yes"": 100}","{""no"": 39, ""yes"": 61}"
44,qqp,0,0,0.69,0.43748865904554524,0.0,100,"{""duplicate"": 3, ""not duplicate"": 97}","{""duplicate"": 30, ""not duplicate"": 70}"
45,rotten_tomatoes,0,0,0.51,0.3710691823899371,0.0,100,"{""negative"": 2, ""positive"": 98}","{""negative"": 51, ""positive"": 49}"
46,semeval_absa_laptop,0,0,0.65,0.386605701342201,0.0,100,"{""negative"": 29, ""neutral"": 5, ""positive"": 66}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
47,semeval_absa_restaurant,0,0,0.73,0.3433365292425695,0.0,100,"{""negative"": 23, ""neutral"": 2, ""positive"": 75}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
48,senteval_cr,0,0,0.6,0.45175438596491224,0.0,100,"{""negative"": 4, ""positive"": 96}","{""negative"": 44, ""positive"": 56}"
49,senteval_subj,0,0,0.49,0.44317065181788406,0.0,100,"{""objective"": 14, ""subjective"": 86}","{""objective"": 57, ""subjective"": 43}"
50,silicone_dyda_da,0,0,0.26,0.1883498053309374,0.0,100,"{""directive"": 88, ""inform"": 6, ""question"": 6}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
51,sms_spam,0,0,0.15,0.1499149914991499,0.0,100,"{""ham"": 11, ""spam"": 89}","{""ham"": 90, ""spam"": 10}"
52,sst2,0,0,0.67,0.5951417004048583,0.0,100,"{""negative"": 14, ""positive"": 86}","{""negative"": 43, ""positive"": 57}"
53,sst5,0,0,0.15,0.08584670231729055,0.0,100,"{""negative"": 4, ""positive"": 9, ""very negative"": 87}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
54,student_question_categories,0,0,0.74,0.7246608501933045,0.0,100,"{""biology"": 20, ""chemistry"": 15, ""maths"": 40, ""physics"": 25}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
55,tcfd_recommendations,0,0,0.26,0.22820864790665754,0.0,100,"{""governance"": 25, ""none"": 27, ""risk"": 33, ""strategy"": 15}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
56,this_is_not_a_dataset,0,0,0.56,0.5598239295718287,0.0,100,"{""false"": 56, ""true"": 44}","{""false"": 46, ""true"": 54}"
57,toxic_conversations,0,0,0.89,0.4708994708994709,0.0,100,"{""not toxic"": 96, ""toxic"": 4}","{""not toxic"": 93, ""toxic"": 7}"
58,trec,0,0,0.34,0.27379132080966945,0.0,100,"{""Abbreviation"": 5, ""Location"": 8, ""Number"": 85, ""Person"": 2}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
59,wic,0,0,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
60,wiki_hades,0,0,0.45,0.36276213648476424,0.0,100,"{""hallucinated"": 92, ""not hallucinated"": 8}","{""hallucinated"": 45, ""not hallucinated"": 55}"
61,wiki_qa,0,0,0.18,0.1584564860426929,0.0,100,"{""no"": 19, ""yes"": 81}","{""no"": 97, ""yes"": 3}"
62,wsc,0,0,0.45,0.43363196375244567,0.0,100,"{""false"": 20, ""true"": 80}","{""false"": 63, ""true"": 37}"
63,yahoo_answers_topics,0,0,0.42,0.4003720322311155,0.0,100,"{""business & finance"": 17, ""computers & internet"": 5, ""education & reference"": 10, ""family & relationships"": 5, ""health"": 13, ""politics & government"": 4, ""science & mathematics"": 26, ""society & culture"": 10, ""sports"": 10}","{""business & finance"": 11, ""computers & internet"": 13, ""education & reference"": 11, ""entertainment & music"": 8, ""family & relationships"": 13, ""health"": 5, ""politics & government"": 11, ""science & mathematics"": 5, ""society & culture"": 9, ""sports"": 14}"
