,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
22,financial_phrasebank,0,0,0.34,0.3177721088435374,0.0,100,"{""negative"": 19, ""neutral"": 10, ""positive"": 71}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
23,hate_speech18,0,0,0.76,0.5294117647058824,0.0,100,"{""hate"": 24, ""no hate"": 76}","{""hate"": 6, ""no hate"": 94}"
24,health_fact,0,0,0.23,0.10454545454545454,0.0,100,"{""false"": 86, ""unproven"": 14}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
25,i2d2,0,0,0.43,0.42719324690985827,0.0,100,"{""false"": 68, ""true"": 32}","{""false"": 39, ""true"": 61}"
26,imdb,0,0,0.67,0.648,0.0,100,"{""negative"": 22, ""positive"": 78}","{""negative"": 53, ""positive"": 47}"
27,insincere_questions,0,0,0.15,0.14581449100592905,0.0,100,"{""insincere question"": 88, ""valid question"": 12}","{""insincere question"": 5, ""valid question"": 95}"
28,is_humor,0,0,0.4,0.3842364532019704,0.0,100,"{""humorous"": 45, ""not humorous"": 55}","{""humorous"": 71, ""not humorous"": 29}"
29,jailbreak_classification,0,0,0.52,0.4725274725274725,0.0,100,"{""benign"": 78, ""jailbreak"": 22}","{""benign"": 52, ""jailbreak"": 48}"
30,lexical_rc_cogalexv,0,0,0.15,0.09684170471841705,0.0,100,"{""antonym"": 5, ""hypernym"": 16, ""meronym"": 2, ""synonym"": 63, ""unrelated"": 14}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
31,lexical_rc_root09,0,0,0.27,0.20190681592550752,0.0,100,"{""co-hyponym"": 81, ""hypernym"": 13, ""unrelated"": 6}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
32,liar,0,0,0.23,0.06233062330623306,0.0,100,"{""false"": 100}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
33,limit,0,0,0.53,0.4456893501592169,0.0,100,"{""no"": 34, ""yes"": 66}","{""no"": 27, ""yes"": 73}"
34,logical_fallacy_detection,0,0,0.6,0.375,0.0,100,"{""invalid"": 100}","{""invalid"": 60, ""valid"": 40}"
35,metaphor_boolean,0,0,0.48,0.32432432432432434,0.0,100,"{""true"": 100}","{""false"": 52, ""true"": 48}"
36,mrpc,0,0,0.32,0.24242424242424243,0.0,100,"{""not equivalent"": 100}","{""equivalent"": 68, ""not equivalent"": 32}"
37,news_data,0,0,0.84,0.67884324088818,0.0,100,"{""business"": 41, ""entertainment"": 4, ""health"": 13, ""politics"": 13, ""sports"": 29}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
38,poem_sentiment,0,0,0.62,0.3166566204540888,0.0,100,"{""negative"": 2, ""no impact"": 92, ""positive"": 6}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
39,pragmeval_emergent,0,0,0.52,0.2280701754385965,0.0,100,"{""for"": 100}","{""against"": 14, ""for"": 52, ""observing"": 34}"
40,pragmeval_sarcasm,0,0,0.64,0.4375,0.0,100,"{""not sarcasm"": 3, ""sarcasm"": 97}","{""not sarcasm"": 37, ""sarcasm"": 63}"
41,pragmeval_verifiability,0,0,0.67,0.26746506986027946,0.0,100,"{""non-experiential"": 8, ""unverifiable"": 92}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
42,prosocial_dialog,0,0,0.17,0.14769696969696972,0.0,100,"{""casual"": 42, ""caution needed"": 11, ""intervention needed"": 7, ""probably caution needed"": 40}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
43,pun_detection,0,0,0.65,0.5132804895007649,0.0,100,"{""no"": 8, ""yes"": 92}","{""no"": 39, ""yes"": 61}"
44,qqp,0,0,0.63,0.513093828135281,0.0,100,"{""duplicate"": 21, ""not duplicate"": 79}","{""duplicate"": 30, ""not duplicate"": 70}"
45,rotten_tomatoes,0,0,0.56,0.46576007770762506,0.0,100,"{""negative"": 7, ""positive"": 93}","{""negative"": 51, ""positive"": 49}"
46,semeval_absa_laptop,0,0,0.53,0.3373522120518688,0.0,100,"{""negative"": 45, ""neutral"": 10, ""positive"": 45}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
47,semeval_absa_restaurant,0,0,0.64,0.31659213392959523,0.0,100,"{""negative"": 7, ""neutral"": 14, ""positive"": 79}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
48,senteval_cr,0,0,0.72,0.6783088235294117,0.0,100,"{""negative"": 20, ""positive"": 80}","{""negative"": 44, ""positive"": 56}"
49,senteval_subj,0,0,0.43,0.3006993006993007,0.0,100,"{""subjective"": 100}","{""objective"": 57, ""subjective"": 43}"
50,silicone_dyda_da,0,0,0.21,0.17753431569221045,0.0,100,"{""commissive"": 46, ""directive"": 21, ""inform"": 27, ""question"": 6}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
51,sms_spam,0,0,0.7,0.53125,0.0,100,"{""ham"": 70, ""spam"": 30}","{""ham"": 90, ""spam"": 10}"
52,sst2,0,0,0.65,0.5507637017070979,0.0,100,"{""negative"": 10, ""positive"": 90}","{""negative"": 43, ""positive"": 57}"
53,sst5,0,0,0.23,0.13664816870144286,0.0,100,"{""negative"": 24, ""neutral"": 2, ""positive"": 64, ""very negative"": 10}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
54,student_question_categories,0,0,0.38,0.32016594516594515,0.0,100,"{""biology"": 3, ""chemistry"": 3, ""maths"": 94}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
55,tcfd_recommendations,0,0,0.23,0.20013158276091936,0.0,100,"{""governance"": 23, ""none"": 25, ""risk"": 39, ""strategy"": 13}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
56,this_is_not_a_dataset,0,0,0.49,0.4782608695652174,0.0,100,"{""false"": 69, ""true"": 31}","{""false"": 46, ""true"": 54}"
57,toxic_conversations,0,0,0.67,0.40119760479041916,0.0,100,"{""not toxic"": 74, ""toxic"": 26}","{""not toxic"": 93, ""toxic"": 7}"
58,trec,0,0,0.49,0.405121675155631,0.0,100,"{""Abbreviation"": 1, ""Description"": 14, ""Location"": 15, ""Number"": 52, ""Person"": 18}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
59,wic,0,0,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
60,wiki_hades,0,0,0.43,0.3148214929679048,0.0,100,"{""hallucinated"": 96, ""not hallucinated"": 4}","{""hallucinated"": 45, ""not hallucinated"": 55}"
61,wiki_qa,0,0,0.7,0.4117647058823529,0.0,100,"{""no"": 73, ""yes"": 27}","{""no"": 97, ""yes"": 3}"
62,wsc,0,0,0.46,0.44920440636474906,0.0,100,"{""false"": 23, ""true"": 77}","{""false"": 63, ""true"": 37}"
63,yahoo_answers_topics,0,0,0.29,0.2843529754559166,0.0,100,"{""business & finance"": 6, ""computers & internet"": 2, ""education & reference"": 28, ""family & relationships"": 9, ""health"": 7, ""science & mathematics"": 17, ""society & culture"": 23, ""sports"": 8}","{""business & finance"": 11, ""computers & internet"": 13, ""education & reference"": 11, ""entertainment & music"": 8, ""family & relationships"": 13, ""health"": 5, ""politics & government"": 11, ""science & mathematics"": 5, ""society & culture"": 9, ""sports"": 14}"
