,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
46,semeval_absa_laptop,0,0,0.57,0.32181818181818184,0.0,100,"{""negative"": 51, ""positive"": 49}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
47,semeval_absa_restaurant,0,0,0.52,0.25268817204301075,0.0,100,"{""negative"": 48, ""neutral"": 2, ""positive"": 50}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
48,senteval_cr,0,0,0.73,0.6970037032880709,0.0,100,"{""negative"": 23, ""positive"": 77}","{""negative"": 44, ""positive"": 56}"
49,senteval_subj,0,0,0.43,0.3006993006993007,0.0,100,"{""subjective"": 100}","{""objective"": 57, ""subjective"": 43}"
50,silicone_dyda_da,0,0,0.18,0.14386792452830188,0.0,100,"{""commissive"": 3, ""directive"": 91, ""inform"": 6}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
51,sms_spam,0,0,0.68,0.5482778091473743,0.0,100,"{""ham"": 64, ""spam"": 36}","{""ham"": 90, ""spam"": 10}"
52,sst2,0,0,0.87,0.8693598633303186,0.0,100,"{""negative"": 50, ""positive"": 50}","{""negative"": 43, ""positive"": 57}"
53,sst5,0,0,0.18,0.1357398703360817,0.0,100,"{""negative"": 39, ""neutral"": 10, ""positive"": 7, ""very negative"": 44}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
54,student_question_categories,0,0,0.35,0.2891044952448461,0.0,100,"{""biology"": 48, ""chemistry"": 3, ""maths"": 49}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
55,tcfd_recommendations,0,0,0.09,0.0958549230852941,0.0,100,"{""governance"": 53, ""metrics"": 1, ""none"": 21, ""risk"": 23, ""strategy"": 2}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
56,this_is_not_a_dataset,0,0,0.46,0.39839572192513373,0.0,100,"{""false"": 22, ""true"": 78}","{""false"": 46, ""true"": 54}"
57,toxic_conversations,0,0,0.51,0.39884676726781987,0.0,100,"{""not toxic"": 50, ""toxic"": 50}","{""not toxic"": 93, ""toxic"": 7}"
58,trec,0,0,0.42,0.3305746541040659,0.0,100,"{""Location"": 12, ""Number"": 78, ""Person"": 10}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
59,wic,0,0,0.53,0.3814975654691407,0.0,100,"{""no"": 3, ""yes"": 97}","{""no"": 48, ""yes"": 52}"
60,wiki_hades,0,0,0.44,0.36680235187697874,0.0,100,"{""hallucinated"": 89, ""not hallucinated"": 11}","{""hallucinated"": 45, ""not hallucinated"": 55}"
61,wiki_qa,0,0,0.62,0.38271604938271603,0.0,100,"{""no"": 65, ""yes"": 35}","{""no"": 97, ""yes"": 3}"
62,wsc,0,0,0.41,0.3964194373401535,0.0,100,"{""false"": 22, ""true"": 78}","{""false"": 63, ""true"": 37}"
63,yahoo_answers_topics,0,0,0.39,0.34486672966964893,0.0,100,"{""business & finance"": 13, ""computers & internet"": 3, ""family & relationships"": 7, ""health"": 14, ""politics & government"": 3, ""science & mathematics"": 29, ""society & culture"": 14, ""sports"": 17}","{""business & finance"": 11, ""computers & internet"": 13, ""education & reference"": 11, ""entertainment & music"": 8, ""family & relationships"": 13, ""health"": 5, ""politics & government"": 11, ""science & mathematics"": 5, ""society & culture"": 9, ""sports"": 14}"
