,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
12,cola,0,0,0.47,0.46952257031328193,0.0,100,"{""acceptable"": 35, ""unacceptable"": 65}","{""acceptable"": 68, ""unacceptable"": 32}"
13,copa,0,0,0.52,0.34210526315789475,0.0,100,"{""cause"": 100}","{""cause"": 52, ""effect"": 48}"
14,covid_fake_news,0,0,0.48,0.4025735294117647,0.0,100,"{""fake"": 93, ""real"": 7}","{""fake"": 43, ""real"": 57}"
15,dbpedia_14,0,0,0.38,0.27050758765044475,0.0,100,"{""album"": 33, ""artist"": 17, ""athlete"": 1, ""company"": 24, ""educational institution"": 1, ""film"": 18, ""plant"": 4, ""village"": 2}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
16,disaster_response_message,0,0,0.48,0.45355191256830596,0.0,100,"{""false"": 62, ""true"": 38}","{""false"": 16, ""true"": 84}"
17,emo,0,0,0.03,0.02821939586645469,0.0,100,"{""happy"": 34, ""sad"": 66}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
18,emotion,0,0,0.27,0.2093142232289307,0.0,100,"{""anger"": 19, ""fear"": 9, ""joy"": 2, ""love"": 33, ""sadness"": 37}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
19,environmental_claims,0,0,0.36,0.355877616747182,0.0,100,"{""no"": 32, ""yes"": 68}","{""no"": 76, ""yes"": 24}"
20,ethos,0,0,0.54,0.5332792207792207,0.0,100,"{""hate speech"": 64, ""no hate speech"": 36}","{""hate speech"": 48, ""no hate speech"": 52}"
21,fever,0,0,0.3,0.20590318772136953,0.0,100,"{""not enough info"": 93, ""refuted"": 7}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
22,financial_phrasebank,0,0,0.29,0.24305555555555558,0.0,100,"{""negative"": 3, ""neutral"": 4, ""positive"": 93}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
23,hate_speech18,0,0,0.75,0.522809696506967,0.0,100,"{""hate"": 25, ""no hate"": 75}","{""hate"": 6, ""no hate"": 94}"
24,health_fact,0,0,0.23,0.0942622950819672,0.0,100,"{""false"": 98, ""unproven"": 2}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
25,i2d2,0,0,0.51,0.4916485112563544,0.0,100,"{""false"": 42, ""true"": 58}","{""false"": 39, ""true"": 61}"
26,imdb,0,0,0.73,0.72997299729973,0.0,100,"{""negative"": 48, ""positive"": 52}","{""negative"": 53, ""positive"": 47}"
27,insincere_questions,0,0,0.13,0.12921629466519868,0.0,100,"{""insincere question"": 92, ""valid question"": 8}","{""insincere question"": 5, ""valid question"": 95}"
28,is_humor,0,0,0.35,0.34941447302572315,0.0,100,"{""humorous"": 32, ""not humorous"": 68}","{""humorous"": 71, ""not humorous"": 29}"
29,jailbreak_classification,0,0,0.53,0.4643874643874644,0.0,100,"{""benign"": 83, ""jailbreak"": 17}","{""benign"": 52, ""jailbreak"": 48}"
30,lexical_rc_cogalexv,0,0,0.1,0.07612077272518698,0.0,100,"{""hypernym"": 70, ""meronym"": 2, ""synonym"": 21, ""unrelated"": 7}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
31,lexical_rc_root09,0,0,0.18,0.1778677462887989,0.0,100,"{""co-hyponym"": 14, ""hypernym"": 80, ""unrelated"": 6}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
32,liar,0,0,0.23,0.06233062330623306,0.0,100,"{""false"": 100}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
33,limit,0,0,0.37,0.36993699369936994,0.0,100,"{""no"": 72, ""yes"": 28}","{""no"": 27, ""yes"": 73}"
34,logical_fallacy_detection,0,0,0.59,0.4121863799283154,0.0,100,"{""invalid"": 95, ""valid"": 5}","{""invalid"": 60, ""valid"": 40}"
35,metaphor_boolean,0,0,0.46,0.4269949066213922,0.0,100,"{""false"": 24, ""true"": 76}","{""false"": 52, ""true"": 48}"
36,mrpc,0,0,0.32,0.24242424242424243,0.0,100,"{""not equivalent"": 100}","{""equivalent"": 68, ""not equivalent"": 32}"
37,news_data,0,0,0.74,0.6610184372256366,0.0,100,"{""business"": 14, ""entertainment"": 8, ""health"": 21, ""politics"": 15, ""sports"": 37, ""tech"": 5}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
38,poem_sentiment,0,0,0.57,0.29061078622482134,0.0,100,"{""negative"": 2, ""no impact"": 86, ""positive"": 12}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
39,pragmeval_emergent,0,0,0.52,0.2280701754385965,0.0,100,"{""for"": 100}","{""against"": 14, ""for"": 52, ""observing"": 34}"
40,pragmeval_sarcasm,0,0,0.58,0.44,0.0,100,"{""not sarcasm"": 13, ""sarcasm"": 87}","{""not sarcasm"": 37, ""sarcasm"": 63}"
41,pragmeval_verifiability,0,0,0.74,0.2835249042145594,0.0,100,"{""non-experiential"": 1, ""unverifiable"": 99}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
42,prosocial_dialog,0,0,0.19,0.12863771149485434,0.0,100,"{""casual"": 8, ""caution needed"": 12, ""intervention needed"": 1, ""possibly caution needed"": 4, ""probably caution needed"": 75}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
43,pun_detection,0,0,0.45,0.4499449944994499,0.0,100,"{""no"": 60, ""yes"": 40}","{""no"": 39, ""yes"": 61}"
44,qqp,0,0,0.7,0.4117647058823529,0.0,100,"{""not duplicate"": 100}","{""duplicate"": 30, ""not duplicate"": 70}"
45,rotten_tomatoes,0,0,0.63,0.5960257670051315,0.0,100,"{""negative"": 20, ""positive"": 80}","{""negative"": 51, ""positive"": 49}"
46,semeval_absa_laptop,0,0,0.3,0.212406015037594,0.0,100,"{""conflict"": 5, ""negative"": 71, ""neutral"": 18, ""positive"": 6}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
47,semeval_absa_restaurant,0,0,0.31,0.23847042882193528,0.0,100,"{""negative"": 29, ""neutral"": 55, ""positive"": 16}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
48,senteval_cr,0,0,0.63,0.513093828135281,0.0,100,"{""negative"": 7, ""positive"": 93}","{""negative"": 44, ""positive"": 56}"
49,senteval_subj,0,0,0.45,0.338862844091838,0.0,100,"{""objective"": 2, ""subjective"": 98}","{""objective"": 57, ""subjective"": 43}"
50,silicone_dyda_da,0,0,0.31,0.2886709543686288,0.0,100,"{""commissive"": 37, ""directive"": 9, ""inform"": 16, ""question"": 38}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
51,sms_spam,0,0,0.24,0.20833333333333331,0.0,100,"{""ham"": 30, ""spam"": 70}","{""ham"": 90, ""spam"": 10}"
52,sst2,0,0,0.69,0.6196785670469881,0.0,100,"{""negative"": 14, ""positive"": 86}","{""negative"": 43, ""positive"": 57}"
53,sst5,0,0,0.13,0.05597069597069597,0.0,100,"{""negative"": 10, ""very negative"": 90}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
54,student_question_categories,0,0,0.36,0.2663688673531193,0.0,100,"{""biology"": 4, ""chemistry"": 1, ""maths"": 95}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
55,tcfd_recommendations,0,0,0.13,0.0909456740442656,0.0,100,"{""governance"": 63, ""none"": 1, ""risk"": 35, ""strategy"": 1}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
56,this_is_not_a_dataset,0,0,0.45,0.44862155388471175,0.0,100,"{""false"": 59, ""true"": 41}","{""false"": 46, ""true"": 54}"
57,toxic_conversations,0,0,0.64,0.45750452079566006,0.0,100,"{""not toxic"": 65, ""toxic"": 35}","{""not toxic"": 93, ""toxic"": 7}"
58,trec,0,0,0.25,0.08464849354375897,0.0,100,"{""Location"": 1, ""Number"": 99}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
59,wic,0,0,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
60,wiki_hades,0,0,0.46,0.35714285714285715,0.0,100,"{""hallucinated"": 95, ""not hallucinated"": 5}","{""hallucinated"": 45, ""not hallucinated"": 55}"
61,wiki_qa,0,0,0.74,0.46013289036544847,0.0,100,"{""no"": 75, ""yes"": 25}","{""no"": 97, ""yes"": 3}"
62,wsc,0,0,0.53,0.48684354187138335,0.0,100,"{""false"": 66, ""true"": 34}","{""false"": 63, ""true"": 37}"
63,yahoo_answers_topics,0,0,0.15,0.17090722021944188,0.0,100,"{""business & finance"": 3, ""computers & internet"": 1, ""education & reference"": 36, ""entertainment & music"": 1, ""health"": 5, ""science & mathematics"": 38, ""society & culture"": 12, ""sports"": 4}","{""business & finance"": 11, ""computers & internet"": 13, ""education & reference"": 11, ""entertainment & music"": 8, ""family & relationships"": 13, ""health"": 5, ""politics & government"": 11, ""science & mathematics"": 5, ""society & culture"": 9, ""sports"": 14}"
