,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
19,environmental_claims,0,0,0.3,0.2897727272727273,0.0,100,"{""no"": 12, ""yes"": 88}","{""no"": 76, ""yes"": 24}"
20,ethos,0,0,0.46,0.4375,0.0,100,"{""hate speech"": 72, ""no hate speech"": 28}","{""hate speech"": 48, ""no hate speech"": 52}"
21,fever,0,0,0.28,0.14583333333333334,0.0,100,"{""not enough info"": 100}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
22,financial_phrasebank,0,0,0.42,0.29610389610389615,0.0,100,"{""neutral"": 17, ""positive"": 83}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
23,hate_speech18,0,0,0.64,0.4755244755244755,0.0,100,"{""hate"": 38, ""no hate"": 62}","{""hate"": 6, ""no hate"": 94}"
24,health_fact,0,0,0.24,0.0967741935483871,0.0,100,"{""false"": 100}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
25,i2d2,0,0,0.33,0.3283208020050125,0.0,100,"{""false"": 66, ""true"": 34}","{""false"": 39, ""true"": 61}"
26,imdb,0,0,0.5,0.37996031746031744,0.0,100,"{""negative"": 3, ""positive"": 97}","{""negative"": 53, ""positive"": 47}"
27,insincere_questions,0,0,0.05,0.047619047619047616,0.0,100,"{""insincere question"": 100}","{""insincere question"": 5, ""valid question"": 95}"
28,is_humor,0,0,0.29,0.257244481640339,0.0,100,"{""humorous"": 8, ""not humorous"": 92}","{""humorous"": 71, ""not humorous"": 29}"
29,jailbreak_classification,0,0,0.39,0.34933333333333333,0.0,100,"{""benign"": 73, ""jailbreak"": 27}","{""benign"": 52, ""jailbreak"": 48}"
30,lexical_rc_cogalexv,0,0,0.13,0.06341463414634146,0.0,100,"{""antonym"": 3, ""hypernym"": 5, ""meronym"": 5, ""synonym"": 72, ""unrelated"": 15}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
31,lexical_rc_root09,0,0,0.31,0.25158193637660897,0.0,100,"{""co-hyponym"": 80, ""hypernym"": 2, ""unrelated"": 18}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
32,liar,0,0,0.23,0.06233062330623306,0.0,100,"{""false"": 100}","{""barely true"": 20, ""false"": 23, ""half true"": 12, ""mostly true"": 22, ""pants fire"": 4, ""true"": 19}"
33,limit,0,0,0.73,0.42196531791907516,0.0,100,"{""yes"": 100}","{""no"": 27, ""yes"": 73}"
34,logical_fallacy_detection,0,0,0.61,0.4223078062509258,0.0,100,"{""invalid"": 97, ""valid"": 3}","{""invalid"": 60, ""valid"": 40}"
35,metaphor_boolean,0,0,0.48,0.3686255463817387,0.0,100,"{""false"": 6, ""true"": 94}","{""false"": 52, ""true"": 48}"
36,mrpc,0,0,0.31,0.2366412213740458,0.0,100,"{""equivalent"": 1, ""not equivalent"": 99}","{""equivalent"": 68, ""not equivalent"": 32}"
37,news_data,0,0,0.75,0.5553365996561582,0.0,100,"{""business"": 39, ""entertainment"": 8, ""health"": 6, ""politics"": 9, ""sports"": 38}","{""business"": 30, ""entertainment"": 3, ""health"": 13, ""politics"": 19, ""sports"": 30, ""tech"": 5}"
38,poem_sentiment,0,0,0.34,0.28978857399910035,0.0,100,"{""negative"": 7, ""no impact"": 48, ""positive"": 45}","{""negative"": 19, ""no impact"": 66, ""positive"": 15}"
39,pragmeval_emergent,0,0,0.52,0.2280701754385965,0.0,100,"{""for"": 100}","{""against"": 14, ""for"": 52, ""observing"": 34}"
40,pragmeval_sarcasm,0,0,0.64,0.41520467836257313,0.0,100,"{""not sarcasm"": 1, ""sarcasm"": 99}","{""not sarcasm"": 37, ""sarcasm"": 63}"
41,pragmeval_verifiability,0,0,0.75,0.2857142857142857,0.0,100,"{""unverifiable"": 100}","{""experiential"": 15, ""non-experiential"": 10, ""unverifiable"": 75}"
42,prosocial_dialog,0,0,0.19,0.13083018867924529,0.0,100,"{""casual"": 35, ""caution needed"": 3, ""intervention needed"": 2, ""probably caution needed"": 60}","{""casual"": 18, ""caution needed"": 37, ""intervention needed"": 18, ""possibly caution needed"": 12, ""probably caution needed"": 15}"
43,pun_detection,0,0,0.49,0.4188034188034188,0.0,100,"{""no"": 26, ""yes"": 74}","{""no"": 39, ""yes"": 61}"
44,qqp,0,0,0.69,0.43748865904554524,0.0,100,"{""duplicate"": 3, ""not duplicate"": 97}","{""duplicate"": 30, ""not duplicate"": 70}"
45,rotten_tomatoes,0,0,0.49,0.3288590604026846,0.0,100,"{""positive"": 100}","{""negative"": 51, ""positive"": 49}"
46,semeval_absa_laptop,0,0,0.39,0.23094202898550725,0.0,100,"{""conflict"": 3, ""negative"": 76, ""neutral"": 2, ""positive"": 19}","{""conflict"": 4, ""negative"": 24, ""neutral"": 22, ""positive"": 50}"
47,semeval_absa_restaurant,0,0,0.5,0.28641611397690986,0.0,100,"{""negative"": 47, ""neutral"": 10, ""positive"": 43}","{""conflict"": 1, ""negative"": 12, ""neutral"": 13, ""positive"": 74}"
48,senteval_cr,0,0,0.57,0.38351254480286734,0.0,100,"{""negative"": 1, ""positive"": 99}","{""negative"": 44, ""positive"": 56}"
49,senteval_subj,0,0,0.43,0.3006993006993007,0.0,100,"{""subjective"": 100}","{""objective"": 57, ""subjective"": 43}"
50,silicone_dyda_da,0,0,0.37,0.254265786523851,0.0,100,"{""commissive"": 5, ""directive"": 14, ""inform"": 37, ""question"": 44}","{""commissive"": 6, ""directive"": 17, ""inform"": 47, ""question"": 30}"
51,sms_spam,0,0,0.46,0.3795955882352941,0.0,100,"{""ham"": 46, ""spam"": 54}","{""ham"": 90, ""spam"": 10}"
52,sst2,0,0,0.57,0.3630573248407643,0.0,100,"{""positive"": 100}","{""negative"": 43, ""positive"": 57}"
53,sst5,0,0,0.18,0.1300279684719044,0.0,100,"{""negative"": 9, ""positive"": 25, ""very negative"": 66}","{""extremely positive"": 18, ""negative"": 29, ""neutral"": 17, ""positive"": 21, ""very negative"": 15}"
54,student_question_categories,0,0,0.39,0.3161977834612105,0.0,100,"{""biology"": 8, ""chemistry"": 4, ""maths"": 88}","{""biology"": 9, ""chemistry"": 19, ""maths"": 32, ""physics"": 40}"
55,tcfd_recommendations,0,0,0.16,0.14679747761173437,0.0,100,"{""governance"": 50, ""none"": 28, ""risk"": 20, ""strategy"": 2}","{""governance"": 8, ""metrics"": 14, ""none"": 17, ""risk"": 14, ""strategy"": 47}"
56,this_is_not_a_dataset,0,0,0.46,0.44191814799503926,0.0,100,"{""false"": 72, ""true"": 28}","{""false"": 46, ""true"": 54}"
57,toxic_conversations,0,0,0.9,0.6159754224270353,0.0,100,"{""not toxic"": 93, ""toxic"": 7}","{""not toxic"": 93, ""toxic"": 7}"
58,trec,0,0,0.29,0.1471616895345709,0.0,100,"{""Abbreviation"": 1, ""Location"": 5, ""Number"": 94}","{""Abbreviation"": 1, ""Description"": 26, ""Entity"": 21, ""Location"": 16, ""Number"": 24, ""Person"": 12}"
59,wic,0,0,0.52,0.34210526315789475,0.0,100,"{""yes"": 100}","{""no"": 48, ""yes"": 52}"
60,wiki_hades,0,0,0.44,0.3200582807187955,0.0,100,"{""hallucinated"": 97, ""not hallucinated"": 3}","{""hallucinated"": 45, ""not hallucinated"": 55}"
61,wiki_qa,0,0,0.62,0.40625,0.0,100,"{""no"": 63, ""yes"": 37}","{""no"": 97, ""yes"": 3}"
62,wsc,0,0,0.38,0.3186813186813187,0.0,100,"{""false"": 7, ""true"": 93}","{""false"": 63, ""true"": 37}"
63,yahoo_answers_topics,0,0,0.26,0.2879487660602212,0.0,100,"{""business & finance"": 9, ""computers & internet"": 2, ""education & reference"": 23, ""entertainment & music"": 1, ""family & relationships"": 6, ""health"": 10, ""politics & government"": 2, ""science & mathematics"": 28, ""society & culture"": 13, ""sports"": 6}","{""business & finance"": 11, ""computers & internet"": 13, ""education & reference"": 11, ""entertainment & music"": 8, ""family & relationships"": 13, ""health"": 5, ""politics & government"": 11, ""science & mathematics"": 5, ""society & culture"": 9, ""sports"": 14}"
