,task_name,train_set_id,n_shot_per_class,accuracy,macro_f1,ood_rate,n,pred_dist,label_dist
10,amazon_massive_scenario,0,8,0.1,0.06496120626555409,0.0,100,"{""calendar"": 1, ""iot"": 86, ""music"": 1, ""social"": 8, ""weather"": 4}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
11,amazon_massive_scenario,1,8,0.1,0.029548229548229547,0.0,100,"{""calendar"": 15, ""recommendation"": 1, ""weather"": 84}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
12,amazon_massive_scenario,2,8,0.11,0.05840357598978289,0.0,100,"{""iot"": 16, ""music"": 14, ""news"": 1, ""recommendation"": 26, ""weather"": 43}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
13,amazon_massive_scenario,3,8,0.28,0.10293497589323361,0.0,100,"{""calendar"": 15, ""iot"": 4, ""music"": 4, ""news"": 26, ""play"": 39, ""weather"": 12}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
14,amazon_massive_scenario,4,8,0.16,0.08824044656777172,0.0,100,"{""calendar"": 8, ""iot"": 67, ""music"": 18, ""weather"": 7}","{""alarm"": 5, ""audio"": 3, ""calendar"": 5, ""cooking"": 4, ""datetime"": 6, ""email"": 14, ""general"": 7, ""iot"": 6, ""lists"": 5, ""music"": 1, ""news"": 3, ""play"": 16, ""qa"": 8, ""recommendation"": 3, ""social"": 1, ""takeaway"": 1, ""transport"": 5, ""weather"": 7}"
15,app_reviews,0,8,0.12,0.04948453608247423,0.0,100,"{""one"": 82, ""three"": 14, ""two"": 4}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
16,app_reviews,1,8,0.1,0.08980343980343981,0.0,100,"{""one"": 33, ""three"": 32, ""two"": 35}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
17,app_reviews,2,8,0.15,0.19489823821243019,0.0,100,"{""one"": 54, ""three"": 41, ""two"": 5}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
18,app_reviews,3,8,0.14,0.11183574879227054,0.0,100,"{""one"": 73, ""three"": 11, ""two"": 16}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
19,app_reviews,4,8,0.13,0.0921374149924979,0.0,100,"{""one"": 58, ""three"": 25, ""two"": 17}","{""five"": 59, ""four"": 12, ""one"": 15, ""three"": 12, ""two"": 2}"
20,beaver_tails,0,8,0.4,0.3694829760403531,0.0,100,"{""no"": 14, ""yes"": 86}","{""no"": 64, ""yes"": 36}"
21,beaver_tails,1,8,0.64,0.5714285714285714,0.0,100,"{""no"": 76, ""yes"": 24}","{""no"": 64, ""yes"": 36}"
22,beaver_tails,2,8,0.58,0.565936337329475,0.0,100,"{""no"": 54, ""yes"": 46}","{""no"": 64, ""yes"": 36}"
23,beaver_tails,3,8,0.43,0.42534529690492995,0.0,100,"{""no"": 27, ""yes"": 73}","{""no"": 64, ""yes"": 36}"
24,beaver_tails,4,8,0.39,0.3251465870118376,0.0,100,"{""no"": 5, ""yes"": 95}","{""no"": 64, ""yes"": 36}"
25,boolq,0,8,0.42,0.29577464788732394,0.0,100,"{""no"": 100}","{""no"": 42, ""yes"": 58}"
26,boolq,1,8,0.43,0.3395898505387556,0.0,100,"{""no"": 95, ""yes"": 5}","{""no"": 42, ""yes"": 58}"
27,boolq,2,8,0.62,0.5062370062370062,0.0,100,"{""no"": 10, ""yes"": 90}","{""no"": 42, ""yes"": 58}"
28,boolq,3,8,0.53,0.3814975654691407,0.0,100,"{""no"": 9, ""yes"": 91}","{""no"": 42, ""yes"": 58}"
29,boolq,4,8,0.58,0.40711462450592883,0.0,100,"{""no"": 4, ""yes"": 96}","{""no"": 42, ""yes"": 58}"
30,brag_action,0,8,0.04,0.03961584633853541,0.0,100,"{""bragging"": 99, ""not bragging"": 1}","{""bragging"": 3, ""not bragging"": 97}"
31,brag_action,1,8,0.03,0.02912621359223301,0.0,100,"{""bragging"": 100}","{""bragging"": 3, ""not bragging"": 97}"
32,brag_action,2,8,0.06,0.06,0.0,100,"{""bragging"": 97, ""not bragging"": 3}","{""bragging"": 3, ""not bragging"": 97}"
33,brag_action,3,8,0.03,0.02912621359223301,0.0,100,"{""bragging"": 100}","{""bragging"": 3, ""not bragging"": 97}"
34,brag_action,4,8,0.03,0.02912621359223301,0.0,100,"{""bragging"": 100}","{""bragging"": 3, ""not bragging"": 97}"
35,circa,0,8,0.67,0.6515679442508711,0.0,100,"{""no"": 46, ""yes"": 54}","{""no"": 31, ""yes"": 69}"
36,circa,1,8,0.55,0.52,0.0,100,"{""no"": 44, ""yes"": 56}","{""no"": 31, ""yes"": 69}"
37,circa,2,8,0.64,0.625,0.0,100,"{""no"": 49, ""yes"": 51}","{""no"": 31, ""yes"": 69}"
38,circa,3,8,0.68,0.5941146626078133,0.0,100,"{""no"": 23, ""yes"": 77}","{""no"": 31, ""yes"": 69}"
39,circa,4,8,0.64,0.5792426367461431,0.0,100,"{""no"": 31, ""yes"": 69}","{""no"": 31, ""yes"": 69}"
40,clickbait,0,8,0.59,0.3710691823899371,0.0,100,"{""yes"": 100}","{""no"": 41, ""yes"": 59}"
41,clickbait,1,8,0.59,0.3710691823899371,0.0,100,"{""yes"": 100}","{""no"": 41, ""yes"": 59}"
42,clickbait,2,8,0.59,0.3710691823899371,0.0,100,"{""yes"": 100}","{""no"": 41, ""yes"": 59}"
43,clickbait,3,8,0.59,0.3710691823899371,0.0,100,"{""yes"": 100}","{""no"": 41, ""yes"": 59}"
44,clickbait,4,8,0.59,0.3710691823899371,0.0,100,"{""yes"": 100}","{""no"": 41, ""yes"": 59}"
45,climate_commitments_actions,0,8,0.36,0.2647058823529412,0.0,100,"{""yes"": 100}","{""no"": 64, ""yes"": 36}"
46,climate_commitments_actions,1,8,0.36,0.2647058823529412,0.0,100,"{""yes"": 100}","{""no"": 64, ""yes"": 36}"
47,climate_commitments_actions,2,8,0.38,0.33504933504933504,0.0,100,"{""no"": 10, ""yes"": 90}","{""no"": 64, ""yes"": 36}"
48,climate_commitments_actions,3,8,0.36,0.2647058823529412,0.0,100,"{""yes"": 100}","{""no"": 64, ""yes"": 36}"
49,climate_commitments_actions,4,8,0.36,0.2647058823529412,0.0,100,"{""yes"": 100}","{""no"": 64, ""yes"": 36}"
50,climate_fever,0,8,0.33,0.12406015037593984,0.0,100,"{""not enough info"": 100}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
51,climate_fever,1,8,0.33,0.12406015037593984,0.0,100,"{""not enough info"": 100}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
52,climate_fever,2,8,0.33,0.12406015037593984,0.0,100,"{""not enough info"": 100}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
53,climate_fever,3,8,0.33,0.12406015037593984,0.0,100,"{""not enough info"": 100}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
54,climate_fever,4,8,0.33,0.12406015037593984,0.0,100,"{""not enough info"": 100}","{""disputed"": 13, ""not enough info"": 33, ""refuted"": 16, ""supported"": 38}"
55,climate_sentiment,0,8,0.18,0.12775842044134725,0.0,100,"{""opportunity"": 96, ""risk"": 4}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
56,climate_sentiment,1,8,0.35,0.2814239482200647,0.0,100,"{""opportunity"": 34, ""risk"": 66}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
57,climate_sentiment,2,8,0.18,0.12775528565002248,0.0,100,"{""opportunity"": 98, ""risk"": 2}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
58,climate_sentiment,3,8,0.38,0.21975308641975308,0.0,100,"{""opportunity"": 2, ""risk"": 98}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
59,climate_sentiment,4,8,0.41,0.3230352303523035,0.0,100,"{""opportunity"": 14, ""risk"": 86}","{""neutral"": 47, ""opportunity"": 16, ""risk"": 37}"
60,cola,0,8,0.68,0.40476190476190477,0.0,100,"{""acceptable"": 100}","{""acceptable"": 68, ""unacceptable"": 32}"
61,cola,1,8,0.68,0.40476190476190477,0.0,100,"{""acceptable"": 100}","{""acceptable"": 68, ""unacceptable"": 32}"
62,cola,2,8,0.68,0.40476190476190477,0.0,100,"{""acceptable"": 100}","{""acceptable"": 68, ""unacceptable"": 32}"
63,cola,3,8,0.68,0.40476190476190477,0.0,100,"{""acceptable"": 100}","{""acceptable"": 68, ""unacceptable"": 32}"
64,cola,4,8,0.68,0.40476190476190477,0.0,100,"{""acceptable"": 100}","{""acceptable"": 68, ""unacceptable"": 32}"
65,copa,0,8,0.48,0.32432432432432434,0.0,100,"{""effect"": 100}","{""cause"": 52, ""effect"": 48}"
66,copa,1,8,0.48,0.32432432432432434,0.0,100,"{""effect"": 100}","{""cause"": 52, ""effect"": 48}"
67,copa,2,8,0.48,0.32432432432432434,0.0,100,"{""effect"": 100}","{""cause"": 52, ""effect"": 48}"
68,copa,3,8,0.48,0.3551587301587301,0.0,100,"{""cause"": 4, ""effect"": 96}","{""cause"": 52, ""effect"": 48}"
69,copa,4,8,0.47,0.42832488404702834,0.0,100,"{""cause"": 21, ""effect"": 79}","{""cause"": 52, ""effect"": 48}"
70,covid_fake_news,0,8,0.61,0.5882166613873931,0.0,100,"{""fake"": 80, ""real"": 20}","{""fake"": 43, ""real"": 57}"
71,covid_fake_news,1,8,0.66,0.6486151302190988,0.0,100,"{""fake"": 75, ""real"": 25}","{""fake"": 43, ""real"": 57}"
72,covid_fake_news,2,8,0.83,0.8166325099773487,0.0,100,"{""fake"": 30, ""real"": 70}","{""fake"": 43, ""real"": 57}"
73,covid_fake_news,3,8,0.61,0.5953937130407718,0.0,100,"{""fake"": 76, ""real"": 24}","{""fake"": 43, ""real"": 57}"
74,covid_fake_news,4,8,0.38,0.3676050591595267,0.0,100,"{""fake"": 71, ""real"": 29}","{""fake"": 43, ""real"": 57}"
75,dbpedia_14,0,8,0.06,0.008241758241758242,0.0,100,"{""building"": 2, ""natural place"": 98}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
76,dbpedia_14,1,8,0.05,0.012347258652677372,0.0,100,"{""album"": 1, ""animal"": 6, ""film"": 22, ""natural place"": 71}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
77,dbpedia_14,2,8,0.1,0.023976023976023976,0.0,100,"{""album"": 20, ""animal"": 1, ""mean of transportation"": 79}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
78,dbpedia_14,3,8,0.12,0.059033948507632716,0.0,100,"{""animal"": 13, ""film"": 2, ""natural place"": 32, ""plant"": 7, ""written work"": 46}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
79,dbpedia_14,4,8,0.05,0.017857142857142856,0.0,100,"{""animal"": 6, ""company"": 13, ""natural place"": 42, ""written work"": 39}","{""album"": 6, ""animal"": 5, ""artist"": 9, ""athlete"": 6, ""building"": 4, ""company"": 11, ""educational institution"": 6, ""film"": 7, ""mean of transportation"": 9, ""natural place"": 6, ""office holder"": 9, ""plant"": 8, ""village"": 5, ""written work"": 9}"
80,disaster_response_message,0,8,0.42,0.411525974025974,0.0,100,"{""false"": 72, ""true"": 28}","{""false"": 16, ""true"": 84}"
81,disaster_response_message,1,8,0.64,0.54337899543379,0.0,100,"{""false"": 38, ""true"": 62}","{""false"": 16, ""true"": 84}"
82,disaster_response_message,2,8,0.2,0.19484702093397743,0.0,100,"{""false"": 92, ""true"": 8}","{""false"": 16, ""true"": 84}"
83,disaster_response_message,3,8,0.43,0.4086523498288204,0.0,100,"{""false"": 65, ""true"": 35}","{""false"": 16, ""true"": 84}"
84,disaster_response_message,4,8,0.73,0.6000592504814102,0.0,100,"{""false"": 27, ""true"": 73}","{""false"": 16, ""true"": 84}"
85,emo,0,8,0.9,0.23684210526315788,0.0,100,"{""others"": 100}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
86,emo,1,8,0.8,0.2534920634920635,0.0,100,"{""angry"": 13, ""others"": 85, ""sad"": 2}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
87,emo,2,8,0.41,0.2124198717948718,0.0,100,"{""angry"": 34, ""others"": 38, ""sad"": 28}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
88,emo,3,8,0.9,0.4657258064516129,0.0,100,"{""angry"": 3, ""others"": 96, ""sad"": 1}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
89,emo,4,8,0.86,0.3229532898041185,0.0,100,"{""others"": 91, ""sad"": 9}","{""angry"": 5, ""happy"": 3, ""others"": 90, ""sad"": 2}"
90,emotion,0,8,0.09,0.05236513209935137,0.0,100,"{""joy"": 5, ""sadness"": 1, ""surprise"": 94}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
91,emotion,1,8,0.36,0.16623616623616624,0.0,100,"{""fear"": 1, ""joy"": 73, ""love"": 21, ""surprise"": 5}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
92,emotion,2,8,0.04,0.012820512820512822,0.0,100,"{""surprise"": 100}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
93,emotion,3,8,0.34,0.16858678955453146,0.0,100,"{""joy"": 55, ""love"": 37, ""surprise"": 8}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
94,emotion,4,8,0.05,0.03542354235423542,0.0,100,"{""fear"": 3, ""surprise"": 97}","{""anger"": 12, ""fear"": 12, ""joy"": 38, ""love"": 12, ""sadness"": 22, ""surprise"": 4}"
95,environmental_claims,0,8,0.24,0.1935483870967742,0.0,100,"{""yes"": 100}","{""no"": 76, ""yes"": 24}"
96,environmental_claims,1,8,0.26,0.22236233711643547,0.0,100,"{""no"": 2, ""yes"": 98}","{""no"": 76, ""yes"": 24}"
97,environmental_claims,2,8,0.27,0.23632179098232034,0.0,100,"{""no"": 3, ""yes"": 97}","{""no"": 76, ""yes"": 24}"
98,environmental_claims,3,8,0.37,0.36485532815808047,0.0,100,"{""no"": 15, ""yes"": 85}","{""no"": 76, ""yes"": 24}"
99,environmental_claims,4,8,0.43,0.4285714285714286,0.0,100,"{""no"": 19, ""yes"": 81}","{""no"": 76, ""yes"": 24}"
100,ethos,0,8,0.57,0.5174503422735944,0.0,100,"{""hate speech"": 85, ""no hate speech"": 15}","{""hate speech"": 48, ""no hate speech"": 52}"
101,ethos,1,8,0.54,0.47987336047037543,0.0,100,"{""hate speech"": 86, ""no hate speech"": 14}","{""hate speech"": 48, ""no hate speech"": 52}"
102,ethos,2,8,0.52,0.40476190476190477,0.0,100,"{""hate speech"": 96, ""no hate speech"": 4}","{""hate speech"": 48, ""no hate speech"": 52}"
103,ethos,3,8,0.5,0.37996031746031744,0.0,100,"{""hate speech"": 96, ""no hate speech"": 4}","{""hate speech"": 48, ""no hate speech"": 52}"
104,ethos,4,8,0.48,0.32432432432432434,0.0,100,"{""hate speech"": 100}","{""hate speech"": 48, ""no hate speech"": 52}"
105,fever,0,8,0.28,0.14583333333333334,0.0,100,"{""not enough info"": 100}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
106,fever,1,8,0.28,0.14583333333333334,0.0,100,"{""not enough info"": 100}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
107,fever,2,8,0.28,0.14583333333333334,0.0,100,"{""not enough info"": 100}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
108,fever,3,8,0.28,0.14583333333333334,0.0,100,"{""not enough info"": 100}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
109,fever,4,8,0.3,0.22701149425287356,0.0,100,"{""not enough info"": 88, ""refuted"": 12}","{""not enough info"": 28, ""refuted"": 28, ""supported"": 44}"
110,financial_phrasebank,0,8,0.27,0.14173228346456693,0.0,100,"{""positive"": 100}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
111,financial_phrasebank,1,8,0.28,0.26932313235856337,0.0,100,"{""negative"": 48, ""neutral"": 2, ""positive"": 50}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
112,financial_phrasebank,2,8,0.34,0.35274884551858965,0.0,100,"{""negative"": 9, ""neutral"": 2, ""positive"": 89}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
113,financial_phrasebank,3,8,0.39,0.4328671109859507,0.0,100,"{""negative"": 14, ""neutral"": 7, ""positive"": 79}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
114,financial_phrasebank,4,8,0.27,0.14173228346456693,0.0,100,"{""positive"": 100}","{""negative"": 13, ""neutral"": 60, ""positive"": 27}"
115,hate_speech18,0,8,0.14,0.139655862344938,0.0,100,"{""hate"": 92, ""no hate"": 8}","{""hate"": 6, ""no hate"": 94}"
116,hate_speech18,1,8,0.06,0.05660377358490566,0.0,100,"{""hate"": 100}","{""hate"": 6, ""no hate"": 94}"
117,hate_speech18,2,8,0.17,0.16791979949874686,0.0,100,"{""hate"": 89, ""no hate"": 11}","{""hate"": 6, ""no hate"": 94}"
118,hate_speech18,3,8,0.07,0.06766917293233082,0.0,100,"{""hate"": 99, ""no hate"": 1}","{""hate"": 6, ""no hate"": 94}"
119,hate_speech18,4,8,0.06,0.05660377358490566,0.0,100,"{""hate"": 100}","{""hate"": 6, ""no hate"": 94}"
120,health_fact,0,8,0.17,0.08879598662207358,0.0,100,"{""false"": 2, ""mixture"": 98}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
121,health_fact,1,8,0.17,0.07264957264957266,0.0,100,"{""mixture"": 100}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
122,health_fact,2,8,0.29,0.22152082889787808,0.0,100,"{""false"": 46, ""mixture"": 44, ""true"": 10}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
123,health_fact,3,8,0.17,0.07962529274004683,0.0,100,"{""mixture"": 95, ""true"": 5}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
124,health_fact,4,8,0.19,0.10060546324978879,0.0,100,"{""mixture"": 89, ""true"": 11}","{""false"": 24, ""mixture"": 17, ""true"": 56, ""unproven"": 3}"
125,i2d2,0,8,0.61,0.37888198757763975,0.0,100,"{""true"": 100}","{""false"": 39, ""true"": 61}"
126,i2d2,1,8,0.57,0.5696126513862476,0.0,100,"{""false"": 58, ""true"": 42}","{""false"": 39, ""true"": 61}"
127,i2d2,2,8,0.61,0.45765540258656656,0.0,100,"{""false"": 8, ""true"": 92}","{""false"": 39, ""true"": 61}"
128,i2d2,3,8,0.56,0.5416666666666666,0.0,100,"{""false"": 41, ""true"": 59}","{""false"": 39, ""true"": 61}"
129,i2d2,4,8,0.42,0.3626373626373627,0.0,100,"{""false"": 91, ""true"": 9}","{""false"": 39, ""true"": 61}"
130,imdb,0,8,0.4,0.39903846153846156,0.0,100,"{""negative"": 51, ""positive"": 49}","{""negative"": 53, ""positive"": 47}"
131,imdb,1,8,0.51,0.47147017581706396,0.0,100,"{""negative"": 74, ""positive"": 26}","{""negative"": 53, ""positive"": 47}"
132,imdb,2,8,0.51,0.5087719298245614,0.0,100,"{""negative"": 52, ""positive"": 48}","{""negative"": 53, ""positive"": 47}"
133,imdb,3,8,0.51,0.4650070968446337,0.0,100,"{""negative"": 76, ""positive"": 24}","{""negative"": 53, ""positive"": 47}"
134,imdb,4,8,0.45,0.41333333333333333,0.0,100,"{""negative"": 72, ""positive"": 28}","{""negative"": 53, ""positive"": 47}"
135,insincere_questions,0,8,0.77,0.47428571428571425,0.0,100,"{""insincere question"": 20, ""valid question"": 80}","{""insincere question"": 5, ""valid question"": 95}"
136,insincere_questions,1,8,0.05,0.047619047619047616,0.0,100,"{""insincere question"": 100}","{""insincere question"": 5, ""valid question"": 95}"
137,insincere_questions,2,8,0.85,0.563826693806339,0.0,100,"{""insincere question"": 14, ""valid question"": 86}","{""insincere question"": 5, ""valid question"": 95}"
138,insincere_questions,3,8,0.05,0.047619047619047616,0.0,100,"{""insincere question"": 100}","{""insincere question"": 5, ""valid question"": 95}"
139,insincere_questions,4,8,0.05,0.047619047619047616,0.0,100,"{""insincere question"": 100}","{""insincere question"": 5, ""valid question"": 95}"
140,is_humor,0,8,0.29,0.2248062015503876,0.0,100,"{""not humorous"": 100}","{""humorous"": 71, ""not humorous"": 29}"
141,is_humor,1,8,0.29,0.2248062015503876,0.0,100,"{""not humorous"": 100}","{""humorous"": 71, ""not humorous"": 29}"
142,is_humor,2,8,0.29,0.2248062015503876,0.0,100,"{""not humorous"": 100}","{""humorous"": 71, ""not humorous"": 29}"
143,is_humor,3,8,0.29,0.2248062015503876,0.0,100,"{""not humorous"": 100}","{""humorous"": 71, ""not humorous"": 29}"
144,is_humor,4,8,0.29,0.2248062015503876,0.0,100,"{""not humorous"": 100}","{""humorous"": 71, ""not humorous"": 29}"
145,jailbreak_classification,0,8,0.57,0.483110950835437,0.0,100,"{""benign"": 89, ""jailbreak"": 11}","{""benign"": 52, ""jailbreak"": 48}"
146,jailbreak_classification,1,8,0.52,0.34210526315789475,0.0,100,"{""benign"": 100}","{""benign"": 52, ""jailbreak"": 48}"
147,jailbreak_classification,2,8,0.57,0.44808111924014893,0.0,100,"{""benign"": 95, ""jailbreak"": 5}","{""benign"": 52, ""jailbreak"": 48}"
148,jailbreak_classification,3,8,0.55,0.48717948717948717,0.0,100,"{""benign"": 83, ""jailbreak"": 17}","{""benign"": 52, ""jailbreak"": 48}"
149,jailbreak_classification,4,8,0.49,0.3453985367731998,0.0,100,"{""benign"": 95, ""jailbreak"": 5}","{""benign"": 52, ""jailbreak"": 48}"
150,lexical_rc_cogalexv,0,8,0.15,0.06553147574819401,0.0,100,"{""antonym"": 91, ""unrelated"": 9}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
151,lexical_rc_cogalexv,1,8,0.66,0.19950920245398773,0.0,100,"{""meronym"": 4, ""unrelated"": 96}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
152,lexical_rc_cogalexv,2,8,0.11,0.03963963963963964,0.0,100,"{""antonym"": 100}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
153,lexical_rc_cogalexv,3,8,0.12,0.07523809523809524,0.0,100,"{""antonym"": 94, ""meronym"": 6}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
154,lexical_rc_cogalexv,4,8,0.55,0.2,0.0,100,"{""antonym"": 18, ""meronym"": 4, ""unrelated"": 78}","{""antonym"": 11, ""hypernym"": 6, ""meronym"": 6, ""synonym"": 10, ""unrelated"": 67}"
155,lexical_rc_root09,0,8,0.69,0.5295822676896846,0.0,100,"{""co-hyponym"": 42, ""hypernym"": 2, ""unrelated"": 56}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
156,lexical_rc_root09,1,8,0.62,0.3211022693781314,0.0,100,"{""co-hyponym"": 3, ""unrelated"": 97}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
157,lexical_rc_root09,2,8,0.59,0.24737945492662472,0.0,100,"{""unrelated"": 100}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
158,lexical_rc_root09,3,8,0.61,0.2981498331816803,0.0,100,"{""co-hyponym"": 2, ""unrelated"": 98}","{""co-hyponym"": 26, ""hypernym"": 15, ""unrelated"": 59}"
